RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31
94941,794,85365,zip,AZ,AZ,Yuma,"Yuma, AZ",Yuma County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.7338009450123,,1487.3593156637876,1507.396194874621,1557.7873284958355,1575.2601888073928,1579.7878953921868,1529.4633096106054,,1514.8662019828826,1536.384595645034,,1541.4847639667867,1534.1930218987104,1525.773983182293,1529.1526328760076,1566.8897899028307,1602.3820045236691,1613.9889867051913,1591.9308809197796,1579.4688920350814,1597.0833333333333
84399,796,60148,zip,IL,IL,Lombard,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.3903723850663,1482.0876092460414,1470.5206079112647,1493.3582524298724,1483.243260556437,1480.1919233968097,1468.416281955411,1454.7388751103863,1455.851382809379,1503.7964698140408,1540.7211335362992,1545.223305084107,1517.2064695523063,1502.4842304122365,1501.9444518492276,1505.3689790043202,1487.3834735524774,1486.730610276099,1460.7841532092998,1451.3406060293921,1427.0295763328115,1462.4638885699596,1483.3349060094517,1514.7013727138976,1539.1345939714356,1525.8596165630556,1521.3654381538545,1473.7267686790858,1487.933885630677,1495.7538535038566,1502.160271809434,1489.5473306274373,1482.5354037787836,1439.4674658680708,1451.929434891545,1475.6144224552581,1526.818729632055,1555.6926014833318,1571.3572136770917,1612.3294292075002,1648.9863103010966,1694.4982291360777,1697.5230513852932,1674.8850639825257,1648.5942051764896,1643.8809335486005,1646.3025258891091,1644.7025840181484,1660.7776307081413,1694.3077425068927,1728.2983715681046,1739.5804576705357,1760.2860696937423,1762.1448899896282,1768.0384451420018,1747.5935283987371,1701.3064271359533,1644.1206643656783,1623.8932619083266,1675.372222732688,1744.456962609538,1793.817314198358,1814.698757676535,1841.939739003064,1837.7620899989565,1833.0934866540965,1795.1293231068603,1791.101899705474,1783.7410824013266,1788.685307017544
96450,797,91605,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756.2249717641307,1775.1194872224287,1765.100613591697,1803.5225134200082,1807.8568228425113,1840.3945051423016,1851.0761143681796,1861.7311159747726,1859.3252090743752,1878.9194441255888,1896.8856377414045,1907.569740472076,1919.3110031550711,1937.0000820477903,1979.9557610651516,2010.486160694329,1998.6746119492675,1997.0708187722462,1989.9404408602495,2011.6585478308484,2041.5299975555197,2046.618789876503,2029.6547150705183,2004.4580397423226,2035.589179965136,2115.081826558457,2108.167895751125,2084.800268269947,2063.464700936029,2079.1808658129776,2092.903414962825,2070.284795838192,2072.4595884394894,2088.8928571428573
96044,798,90063,zip,CA,CA,East Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572.7307750899668,2587.583894009247,2652.9551465971085,2584.8780537047883,2600.302499007525,2628.1107369798438,2721.422037225549,2798.0410261895695,2826.7450475417595,2804.2229439903113,2691.606180957941,2643.3087206259634,2648.9899539812673,2666.6666666666665
72428,799,33125,zip,FL,FL,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362.868339154814,1364.5836580666855,1382.3453563434532,1376.2629501488057,1374.2564072398886,1392.2096804710966,,1407.0620942478884,1367.751374161733,1386.9418032573756,1403.6182690824444,1439.3655223318276,1432.2822399203808,1415.4992025703634,1409.8609434936527,1413.100279748573,1425.1328204255376,1452.550345686106,1444.5210960497204,1453.626858994682,1427.8263326406473,1448.9827589129427,1462.8845533043768,1474.5898309897448,1491.1671064463296,1500.102725729148,1492.8199416367659,1476.3331009932162,1463.7298522758217,1472.9753210507217,1463.471066516322,1458.4105878653324,1481.7276944907846,1514.090816412196,1527.8496590205602,1516.5397212341177,1520.5473465495613,1515.733937103961,1532.8201488503582,1522.158906275251,1570.738185525146,1582.9359530008876,1596.4554063121207,1591.2319514942596,1611.3938762718733,1731.5441192824753,1808.8148178678546,1917.3879854101267,1910.5851694759851,1877.1724534715433,1889.949096556993,1897.1731970700616,2028.2141656938288,2065.1548771470298,2155.2099726324536,2170.0942528904084,2279.185887278981,2323.7271638086513,2371.2202111463253,2356.3157257276935,2347.119131726891,2311.9671860304184,2272.734864506537,2267.9399975444344,2343.0064418106053,2370.8520565852155,2395.205335902051,2361.588321690539,2388.20766982659,2451.6153583350074,2427.8898631303514,2415.356561123997,2374.9561509723476,2369.7804214784474,2389.1111111111113
98947,800,96816,zip,HI,HI,Honolulu,"Urban Honolulu, HI",Honolulu County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.546515900037,1780.5332409030168,1775.168569117852,1734.1464304795902,1735.259382802787,1744.4094146359598,1771.5882327638008,1790.263008407354,1774.143113767005,1780.1404859045567,1753.977829561264,1782.2487720445865,1769.7663300383203,1820.1781688784017,1852.5834614772907,1919.0003865636943,1912.613268829628,1889.2577150732332,1866.475668619897,1874.6020670336068,1851.6913849052407,1914.6662150667214,1914.502611544887,1945.6622920635136,1888.1432358275927,1875.7095318314969,1855.6294721711927,1886.6068395688021,1893.6940342294904,1906.553606395239,1903.0948884719958,1920.5972239319592,1928.483428761206,1943.7622280836308,1928.8005048541056,1933.738539524037,1952.8601724950456,1955.0771009278735,2005.9586608840261,2027.0015895793338,2056.2337981989535,2014.936541233585,2077.9695044820046,2144.1277304565847,2219.019877970401,2243.81261139659,2231.2457072298503,2226.144553345423,2134.705768994867,2304.409404785364,2327.770321667704,2443.5101273575483,2334.7122111032572,2406.950657238325,2425.5955821597836,2421.9412365290978,2461.7303882667684,2412.6298698473656,2394.740011304553,2342.3643496715636,2400.5168375427456,2373.3625243965,2489.4939385327907,2585.1374190899483,2715.21196453389,2695.503434286262,2594.802981195783,2636.487235436034,2610.437454477573,2628.463496114672,2514.392821421641,2526.3492063492067
97068,801,92870,zip,CA,CA,Placentia,"Los Angeles-Long Beach-Anaheim, CA",Orange County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2725.6222598801583,2733.0993108268394,2655.301950929002,2666.1115115848406,2700.2371033380655,2816.8105584136965,2799.4433393653935,2834.2386602844504,2816.921807624307,2795.863590246013,2718.0971439859145,2663.568599725601,2698.617987248909,2725.1459741656804,2758.972340216337,2738.2627327170553,2747.509748511346,2761.9345521152914,2746.176499131776,2760.8674582549315,2811.3648749194767,2869.380964690425,2848.8275546754567,2796.2894981276695,2782.251495816441,2840.7936507936506
67787,802,23666,zip,VA,VA,Hampton,"Virginia Beach-Norfolk-Newport News, VA-NC",Hampton City,793.1943038430468,803.2843534602249,821.7017975324354,820.4919172746698,816.0995343407714,813.0473946626371,820.9211862335404,829.674910560265,832.2444025332494,836.04500641443,825.7646011588453,826.3440780655104,817.2535241003608,810.7724015178782,805.8611938905482,811.4916290378471,825.9922460601853,831.7602104609896,826.2794604233351,829.7085802773607,824.1710538330246,823.8961940132523,819.9325889339461,814.885964743562,820.3977950896127,809.7371602349465,819.442161001564,826.6168904761937,842.648212948217,839.8050351842961,835.9706171498401,843.3725626045205,848.7546019738285,850.7519256755268,841.9503076732224,846.7098152704469,845.8552427988172,835.4827908865377,838.6965623598181,843.9593800906333,858.6839144544919,865.3473391875121,867.292391273515,872.5634637727194,865.8195961253429,868.2997862221509,858.5985522065981,845.7661965221738,849.8686391248723,856.0530029619221,882.0635396596284,885.3197199154115,885.6765853142123,882.3356507207168,894.0141827136035,917.8371989823545,938.2344183598033,927.2449629749468,915.6311312252509,908.6979165047925,908.5668653811853,909.5749207015829,860.6497185003194,871.1452553586853,876.6171998774976,929.220340578505,942.5240991284304,959.7446607461666,971.8019317764442,981.3640446382051,988.3454827863679,994.904148727772,995.5111124979264,1009.3656163363078,1012.7622463674587,1035.0038421863794,1059.6259150862804,1097.6636123345388,1140.8873500802229,1170.886099900942,1191.5201978492887,1192.287016104879,1193.8020566339492,1198.3166877605565,1193.936847586754,1178.70823204667,1173.2707956518602,1171.441026024857,1173.7408975194742,1167.2553390470105,1165.5407788673513,1172.7641828781898,1209.991512414465,1240.8852714088441,1262.400155484917,1254.3545654629315,1230.9920718343863,1216.806403197883,1212.5467393156898,1227.8130899568732,1243.9408282966274,1255.721204207403,1274.2032695555272,1277.1441098411424,1268.0893814265362,,1450.1158516556545,1501.6541569541569
98950,803,96819,zip,HI,HI,Honolulu,"Urban Honolulu, HI",Honolulu County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844.3227745955037,1724.0275673788296,1697.9392950035278,1737.1763036051552,1816.3502685167905,1817.331520480797,1755.4116326676926,1860.225365187467,1993.3333333333333
72478,804,33176,zip,FL,FL,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894.6280844463447,1998.734374037737,2004.12004617075,2068.6294961127433,2102.0385197981036,2148.722243725469,2188.2371373908545,2182.8269669978627,2218.121911287305,2221.2185496735374,2255.96027085655,2254.506077050856,2238.375360673419,2218.9693349426375,2265.4690539732755,2288.952586155694,2331.729313941441,2280.2051324930026,2316.620325906039,2305.3463842461642,2365.4067087941107,2339.836102677664,2358.3796296296296
95790,805,89074,zip,NV,NV,Henderson,"Las Vegas-Henderson-Paradise, NV",Clark County,1055.302671209959,1055.5179811965547,1056.3900582450508,1062.8794171127222,1082.6978692275998,1091.256733397,1099.0092603828787,1101.2920510272838,1108.331673518779,1104.7072361748671,1107.16326679055,1110.3546507925512,1111.7644036877316,1107.3721120781934,1109.7616913838276,1118.0108493844857,1126.4270965952917,1133.0500239780704,1137.8040441610272,1146.3382935881518,1151.0844671152158,1151.4028206091953,1141.8147233121654,1125.8893078637195,1132.7907793461538,1139.9897012488123,1161.052999230103,1169.5130427476256,1189.7180336028555,1199.3762424400027,1200.7354059611168,1198.5512450320216,1199.954306536105,1196.8247038274956,1195.7376475147607,1193.867350421163,1202.9513197533176,1213.507634096626,1231.196402644759,1241.7799402296093,1247.4153741026105,1256.5313901532209,1266.3355150181728,1262.3255466625174,1261.0108033071224,1264.8943318251813,1278.2816541436068,1278.8542433162681,1284.1410992439125,1293.9387289251022,1314.419533903465,1334.837762943966,1349.7568956738216,1353.9299301990866,1352.9462846594297,1356.8087003692035,1355.8003003681595,1345.5127672244926,1344.7331071657168,1341.839927915979,1350.3045705027605,1351.443634481809,1362.9598698318443,1359.2935219743642,1357.880832514228,1357.0438049263223,1373.14044158246,1388.4650884869773,1407.3585168392185,1412.7084228121748,1423.237326421792,1419.6976227956184,1435.0489213373953,1442.5462178867158,1455.6194691454627,1487.3774670807193,1562.3099715019525,1643.0378048030902,1714.3077542735666,1753.31920951656,1783.0806082097713,1797.5863696598033,1787.909184773899,1782.7683149807267,1782.80735210567,1768.9513559803902,1786.3023368534227,1804.8798232126828,1855.3349771670369,1885.2308862591958,1900.8583176346376,1872.039903207153,1829.9349174534973,1776.5891649037042,1759.2384870551014,1765.1243131399553,1779.0036334691813,1782.2779243447144,1777.846965186722,1774.8713588503197,1797.3794083297018,1803.572341932912,1795.3684536567619,1782.1667545375872,1789.7708496540824,1794.8997762876725,1791.3614122881393,1776.5347222222224
73043,806,34221,zip,FL,FL,Palmetto,"North Port-Sarasota-Bradenton, FL",Manatee County,1326.47253091835,1302.9912872474295,1304.4615385751993,1297.8315474432065,1304.8675992852393,1324.0682569299854,1344.7134253527456,1339.7824572089335,1359.7989591304445,1361.34204545394,1376.1792836762565,1354.895803440319,1371.802658837082,1380.2278645122892,1390.3189141169269,1372.7273476151224,1361.6575986391358,1349.2472497224512,1366.4987231245866,1375.2981078910525,1413.8840071411946,1424.3175369487356,1423.7816475888565,1411.6185739645296,1393.7708132128826,1410.566116944343,1390.27274794744,1422.9992455390698,1441.2389334340803,1487.7829061138887,1481.289388161889,1482.1304304630653,1472.185150582424,1481.9430423785807,1486.556006305925,1495.6311011954797,1490.0992308531088,1484.3156468882435,1471.8352312913646,1484.8111372008614,1507.266241783001,1533.118401213977,1544.986409256263,1519.3389212170096,1540.894436133334,1546.3602040133972,1579.2811592232765,1552.5555098879026,1544.2554173133938,1544.870556226146,1581.1488933270862,1596.7508848439604,1599.1758850328538,1615.8565536165966,1617.1969193565624,1622.6424629070732,1607.59285697318,1611.6268947533615,1621.5298209478945,1588.8790007216649,1576.8473232983238,1588.285509227066,1637.87240910747,1647.7587973891136,1664.829275432867,1676.1816521718042,1715.6220103991684,1712.1014047359033,1737.9329035245075,1785.5792043664162,1802.1140647591403,1787.5375408724863,1737.226633088615,1770.7211298920918,1841.1376002420795,1909.7110535763074,1901.9675976022995,1925.955993914092,1953.3823518822642,2059.1908376012516,2154.837974494529,2187.384293937363,2218.3239649757443,2184.4967112210834,2245.7787911563582,2318.0116665081496,2380.0909209973356,2431.48701635606,2419.5399931423904,2450.665727511707,2508.156626023642,2517.7193482644734,2540.3511181990243,2523.4121328915517,2531.4492384824366,2486.9004363566796,2494.791646961213,2514.974358123099,2538.2686014496912,2523.68421422376,2554.505672736781,2574.0335255942177,2600.304666924537,2592.460386018809,2592.3364702816416,2571.0421364716617,2569.1912637103055,2583.174603174603
76410,807,42701,zip,KY,KY,Elizabethtown,"Elizabethtown-Fort Knox, KY",Hardin County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.84182988808,1397.9129703618587,1345.1222104390883,1410.6324065350552,1448.8851724214662,1494.847110540621,1483.8910437544737,1469.6726744378218,1506.5555555555557
66703,808,20904,zip,MD,MD,Silver Spring,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656.3571787709698,1657.0897330499708,1675.2250333232344,1681.6169054436896,1699.535073130093,1720.5028597461574,1744.7614823923566,1781.9950198955385,1816.8430741800273,1821.1873178337949,1798.1301419477738,1778.8184741826972,1785.9359838219661,1801.935509234133,1797.9819098820421,1797.2167067834826,1819.4681393947797,1831.703964677577,1850.2186061456296,1846.8625677623859,1877.4397613369194,1879.3347011959388,1875.3874060779876,1853.148522762781,1847.7745107212584,1886.7063946227017,1936.5868179864908,1937.0016467217797,1924.522209135625,1910.2415258098074,1962.1629686067715,1999.7497390861406,1990.6154845206083,1966.7692859534664,1930.6444444444444
98041,809,95207,zip,CA,CA,Stockton,"Stockton, CA",San Joaquin County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.002142360219,1780.7209668393352,1748.6084611017834,1722.266385832004,1723.013314459056,1776.5868973238316,1823.8635366786782,1803.8519468506836,1784.9429911138309,1776.1804468205075,1789.3530032944457,1785.1905358491979,1780.7484289823014,1822.4744928043149,1841.2728300593533,1826.422614521129,1798.08356150337,1798.2166428751668,1801.3690611275345,1791.9720386635486,1803.1453882508915,1853.9747067702745,1876.4722222222224
97041,810,92833,zip,CA,CA,Fullerton,"Los Angeles-Long Beach-Anaheim, CA",Orange County,,1898.9835578962463,1909.974530813401,1922.9733105631294,1912.7330713083375,1932.8249584336627,1953.8483036058685,1982.5301026236496,1995.641072919057,1986.9474137176092,1969.9374820919847,1963.2664976950953,1974.9407854012802,1974.5828019733747,1991.7668357568505,,2020.7680617976946,2024.0339766249263,2046.6849826658815,2081.1805153878117,2080.1834523650864,2080.109448075212,2053.458450215784,2055.559577588429,2052.5682543436315,2072.22286722891,2088.7696249155983,2091.4610701845163,2098.762136398222,2106.803672525517,2118.0193858204066,2169.3791361808626,2182.2945656614406,2179.468103407952,2136.583688483555,,2142.7990511636613,2140.996575974306,2174.1341558715785,2181.5503310969348,2212.706726103237,2214.0663390147947,2235.409632703364,2229.720981631439,2251.7059677831194,2233.4395482578243,2231.470922449367,2211.630482364619,2217.461557348551,2233.510376551295,2254.7445107529607,2275.6115291683445,2291.04676551898,2285.3629722662927,2294.291308686152,2292.3538130108745,2298.671918854037,2275.345496098558,2255.7238018648573,2261.130889244235,2273.9463238433577,2303.5680215824536,2323.275744012003,2365.915668953068,2349.49009631038,2364.300932322542,2340.5416830766926,2362.901089609598,2363.955664871495,2389.272941266414,2394.066419530168,2399.232053029315,2398.6835911722237,2427.393647861952,2454.78405066065,2498.3611663244033,2506.118066187092,2522.737975418486,2516.678276752801,2573.9504062315855,2590.2324974996723,2673.4808210585056,2678.0468018067068,2751.0855507565443,2755.0430144361703,2817.4583354043793,2815.5984758414716,2875.1199837650374,2923.970823423184,2948.3809450412423,2918.3665941806607,2857.355024835358,2852.7355436056655,2868.7358174120923,2960.9177211678275,3007.6521116833387,3074.469898081095,3020.140527475799,3042.2770385635654,3028.7520399743403,3083.2696737481,3065.4806511733655,3069.5674250671464,3050.9861222950085,3059.4242846861343,3052.6040600777887,3187.6859806492866,3217.538095238095
95387,811,87507,zip,NM,NM,Santa Fe,"Santa Fe, NM",Santa Fe County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.39154667218,1324.0775217580692,1321.782558586406,1319.2241685490192,1314.8734358005147,1315.0300950802116,1337.3283034824747,1344.4948869266568,1364.8420246834985,1400.5472081909734,1401.6220489379537,1423.4720905618383,1398.9778814194442,1429.9489581160256,1439.7069782151773,1465.6882976970387,1491.8992785424948,1503.9469170575703,1477.0791232255424,1469.675226048192,1459.5465442778504,1488.0913657113779,1516.2203536073864,1500.8838197098505,1470.9747489411052,1423.4568605816953,1426.4231981899381,1438.9460878131229,1457.8080399820867,1516.152385210945,1562.525111829391,1562.0429147849218,1533.2965850073058,1507.6974086826328,1503.7909546272117,1498.3265150186462,1526.8865366496918,1573.9828463372842,1628.3583114568028,1666.81418571352,1712.9767677371412,1753.2659840709587,1778.3421893373607,1774.1039224221083,1781.8334489212564,1800.3643674562504,1826.5308304543018,1858.4108351930395,1865.1295091525253,1875.52605827306,1855.5023705118451,1867.1643196256634,1900.5440862364194,1910.1069766704106,1928.424924670931,1907.0786447512928,1929.663952583881,1912.0025869624342,1955.0881671400127,1992.4991028377815,2056.1319591717793,2060.114085387124,2028.2884949899096,1991.911610988737,2012.6605610999536,2040.229765005975,2037.302598161088,1999.6703703703704
94871,812,85282,zip,AZ,AZ,Tempe,"Phoenix-Mesa-Chandler, AZ",Maricopa County,886.1097805790058,893.6293221244275,898.298134839498,900.920261882475,909.4426707927904,918.5626840352714,923.6063408271286,934.2819242381953,932.7586040027635,929.4818052965556,921.8906305532881,929.1476513018671,932.348693731323,939.4783776365531,942.8993637153842,953.7821026441319,964.3104060715841,979.9826879936178,989.8770856026704,991.8119821925234,985.1264692842981,973.8193323652721,962.9831677979166,972.8369787514893,977.8316906177704,996.3423096601887,1003.6742073059021,1023.0636093483356,1032.3868966124692,1039.9741471069697,1046.8658361341268,1043.234393229184,1046.766016206605,1047.9299555690966,1055.662303010098,1053.3514527239527,1051.4511333762744,1065.7660966942922,1084.052445998267,1103.9951506859627,1109.3622537330607,1118.777269234599,1128.7482545711616,1135.7601141203304,1125.8839399780086,1118.5719260275046,1124.9385304755288,1139.666331675023,1152.7947937464596,1152.9939480455796,1168.282709215363,1179.9095518707181,1193.3217627867125,1196.6228350483702,1202.9531551483224,1210.7566546520752,1215.4623599006354,1217.8431412230743,1233.0170403050593,1238.2466437372525,1254.1502051977302,1263.0123073267337,1275.7837827577764,1271.9372213049778,1262.6208563760524,1262.1637907426011,1272.7084453062537,1273.7379888440112,1281.446831288899,1284.6578215368818,1301.588368857395,1313.013800138173,1326.8026889657647,1344.1478866342027,1365.3329680171062,1393.2500467448053,1440.9011960783434,1501.0654655711571,1563.718437201304,1618.0299426037325,1654.1543106099755,1675.0289247694554,1678.91395274124,1685.3323091429613,1696.5541292386097,1697.1489849641216,1688.9449755798819,1697.9371346496225,1721.1526083152999,1750.4288987808484,1763.3694080206762,1762.4463904849868,1747.9945256561978,1735.6076140878436,1707.2842494845725,1708.8626747676049,1704.1708673374546,1731.2247549128742,1739.5494177118662,1754.3589569457024,1749.3595028574584,1750.3804297319446,1756.0206413607355,1762.2167899667,1750.4143347998672,1738.0688956527486,1721.9429462845196,1729.319929685783
96974,813,92656,zip,CA,CA,Aliso Viejo,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2034.4163314703599,2071.09685846575,2070.3775768210194,2097.341792262017,2100.617081276453,2143.1756983280015,2150.9563417717327,2166.877654636501,2151.92591093732,2160.1799803382014,2156.148788903526,2164.63759377895,2177.1128171162045,2193.9249060863685,2203.762022911308,2201.9153159891443,2215.098285888981,2227.4808313536073,2258.597573278502,2252.2378102396656,2257.1661448225314,2231.491872188477,2242.099626600189,2224.73042945731,2246.3105754975154,2254.6580673791086,2270.0090889257576,2273.5091330269183,2286.5610593370975,2294.8483081141057,2316.708365088502,2309.6153264850113,2315.108812413769,2303.11201123658,2315.2273482506585,2330.79960359652,2342.4238759558875,2350.6028244461468,2359.174681363919,2365.341220989421,2370.83237143674,2373.4770052328618,2369.3554748345687,2366.1922832805067,2360.016177528154,2354.7968276497695,2359.879882216149,2378.454875107739,2392.470679503879,2381.433045938118,2371.018470588872,2372.903516277082,2397.04918464727,2417.9126048816183,2431.37210795434,2439.762512012822,2441.191179042125,2446.0511014827925,2446.429955245902,2441.858596604897,2440.6587464536096,2445.0918963786276,2442.647379954052,2435.777983207416,2420.495393741767,2419.9031825223424,2430.3395269156867,2441.5232431470167,2457.669962277804,2463.535151180003,2467.387697614717,2476.30821813547,2463.5547302264367,2493.716967714669,2511.2653549917754,2549.0263990893473,2574.4073007411885,2629.1067261604876,2691.3896858400244,2772.8384268047507,2850.9457983588813,2921.027842200896,2950.219502435372,2977.3387614495846,3020.579398340268,3083.2253934063187,3128.309376744827,3157.5282984996943,3176.087662906169,3197.44572953955,3240.6895113873325,3255.6498549778767,3236.6001384465817,3202.0639156804746,3182.8805324305163,3192.109487716974,3197.2424240814107,3218.848885232542,3227.62400087248,3225.6187877590573,3210.016381934751,3205.563351432288,3246.751980331023,3279.192865128523,3309.292812315634,3301.2142147656095,3288.4773920564885,3284.9006410256407
96884,814,92505,zip,CA,CA,Riverside,"Riverside-San Bernardino-Ontario, CA",Riverside County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2296.1598129390327,2308.8329565662575,2337.152243836617,2313.633086645647,2340.376558896194,2323.723171921244,2367.7434855070233,2324.310018509049,2365.380113805265,2315.5502668412732,2362.507698634271,2374.1535079550777,2414.5922688915534,2392.590314298569,2399.1929907501176,2417.1919788092478,2456.219291875682,2459.9453394726256,2448.4675925925926
99565,815,98105,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,,,,,,,,,,,,1305.3852541342196,1296.3972868824671,1294.879270840116,1301.3532783958824,1300.821070729723,1323.3594645254768,1347.9442662345384,1395.4362370272047,1398.7283874854145,1400.411035351984,1356.0363328083388,1355.718851227593,1376.8796104410349,1414.0044545767933,1417.0851145774916,1417.3773026997392,1423.8661621602944,1458.3324846005366,1469.867619454877,1493.8910063744863,1485.1183639800495,1480.591132911281,1473.3069152336795,1476.9365046846121,1470.633039889995,1454.0825120329573,1450.5321903552376,1461.2370066114356,1495.2234578790178,1511.6672122859086,1536.0026579311602,1535.8161859722366,1543.0520289495905,1542.5224273762344,1519.7571870172285,1502.7780196204658,1475.41755186272,1482.6332296963876,1502.5706189154657,1542.922024294527,1554.5494551848453,1551.228955381468,1560.2721874796084,1575.0844174286585,1581.6558263099973,1572.9563044060528,1562.4240983899417,1544.3353741464855,1541.6661978755305,1545.9190915455351,1564.6265717103001,1574.8299708859688,1580.2309532349377,1579.5332171381328,1572.5698061106232,1572.1473601123978,1568.1555366222083,1542.7115808845465,1502.1204328396584,1490.9991088607221,1444.040401066377,1441.0625169400614,1438.957092708949,1486.0960638567585,1509.439404974692,1524.8226754633486,1563.0672392005602,1609.7236848863895,1648.0015417206646,1680.82453291394,1688.6029485979818,1665.3698507561362,1658.5472011945053,1666.9558033493847,1708.3686143617133,1716.137858603897,1737.5538995113395,1764.3038842904427,1800.4742839031096,1812.3235312664656,1810.6481026598626,1790.8800985262133,1791.012358486113,1782.9950479410802,1788.2944958932972,1762.5523158618387,1752.11101647386,1756.8044207107637,1781.4695829578086,1802.6161458856197,1824.928114188062,1838.884736550052,1852.7471451672939,1847.7829301353493,1829.1173548486206,1806.947496230814,1811.5279178338003
