date_,Geography,Variable,Value
2002-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1593700.0
2002-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1606700.0
2002-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1602700.0
2002-06-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1591000.0
2002-07-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1563600.0
2002-08-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1587000.0
2002-09-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1598700.0
2002-10-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1610000.0
2002-11-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1633800.0
2002-12-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1633000.0
2003-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1589000.0
2003-02-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1608100.0
2003-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1616500.0
2003-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1622900.0
2003-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1625000.0
2003-06-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1606800.0
2003-07-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1584500.0
2003-08-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1611400.0
2003-09-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1624000.0
2003-10-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1644800.0
2003-11-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1658900.0
2003-12-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1670000.0
2004-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1628500.0
2004-02-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1650400.0
2004-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1664600.0
2004-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1679000.0
2004-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1681200.0
2004-06-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1666300.0
2004-07-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1656900.0
2004-08-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1677600.0
2004-09-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1697100.0
2004-10-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1727100.0
2004-11-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1742900.0
2004-12-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1758800.0
2005-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1716700.0
2005-02-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1744900.0
2005-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1760700.0
2005-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1785300.0
2005-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1787500.0
2005-06-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1770900.0
2005-07-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1764100.0
2005-08-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1790300.0
2005-09-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1819000.0
2005-10-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1827400.0
2005-11-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1850200.0
2005-12-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1862600.0
2006-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1831800.0
2006-02-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1864400.0
2006-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1881600.0
2006-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1885500.0
2006-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1893700.0
2006-06-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1873900.0
2006-07-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1857100.0
2006-08-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1882000.0
2006-09-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1903100.0
2006-10-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1910300.0
2006-11-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1924800.0
2006-12-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1932600.0
2007-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1885300.0
2007-02-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1911700.0
2007-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1924600.0
2007-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1917700.0
2007-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1922700.0
2007-06-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1902300.0
2007-07-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1885700.0
2007-08-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1914800.0
2007-09-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1926200.0
2007-10-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1935500.0
2007-11-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1947000.0
2007-12-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1948200.0
2008-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1901300.0
2008-02-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1913200.0
2008-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1910200.0
2008-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1901300.0
2008-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1894600.0
2008-06-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1855600.0
2008-07-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1822500.0
2008-08-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1853500.0
2008-09-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1858400.0
2008-10-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1853000.0
2008-11-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1850200.0
2008-12-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1837800.0
2009-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1777700.0
2009-02-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1772900.0
2009-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1765800.0
2009-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1751800.0
2009-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1739500.0
2009-06-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1695000.0
2009-07-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1671900.0
2009-08-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1684200.0
2009-09-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1696400.0
2009-10-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1704200.0
2009-11-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1716500.0
2009-12-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1716400.0
2010-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1677400.0
2010-02-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1689900.0
2010-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1700100.0
2010-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1705100.0
2010-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1709400.0
2010-06-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1665500.0
2010-07-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1648100.0
2010-08-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1670600.0
2010-09-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1682300.0
2010-10-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1706600.0
2010-11-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1723700.0
2010-12-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1728800.0
2011-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1693600.0
2011-02-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1708400.0
2011-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1718700.0
2011-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1727600.0
2011-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1724700.0
2011-06-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1680600.0
2011-07-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1666100.0
2011-08-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1702900.0
2011-09-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1725300.0
2011-10-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1739200.0
2011-11-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1759000.0
2011-12-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1762700.0
2012-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1732400.0
2012-02-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1746900.0
2012-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1759600.0
2012-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1760900.0
2012-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1758300.0
2012-06-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1727800.0
2012-07-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1707700.0
2012-08-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1747600.0
2012-09-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1769400.0
2012-10-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1786500.0
2012-11-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1810500.0
2012-12-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1818200.0
2013-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1779700.0
2013-02-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1797900.0
2013-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1807700.0
2013-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1813400.0
2013-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1811200.0
2013-06-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1777400.0
2013-07-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1762200.0
2013-08-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1799000.0
2013-09-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1817500.0
2013-10-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1838900.0
2013-11-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1865400.0
2013-12-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1870500.0
2014-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1828300.0
2014-02-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1842900.0
2014-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1850100.0
2014-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1855300.0
2014-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1843800.0
2014-06-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1813500.0
2014-07-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1797000.0
2014-08-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1837900.0
2014-09-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1855900.0
2014-10-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1884200.0
2014-11-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1908800.0
2014-12-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1919200.0
2015-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1879400.0
2015-02-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1897800.0
2015-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1903200.0
2015-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1911300.0
2015-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1905100.0
2015-06-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1871500.0
2015-07-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1865700.0
2015-08-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1900900.0
2015-09-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1923200.0
2015-10-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1957000.0
2015-11-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1982400.0
2015-12-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1985500.0
2016-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1945600.0
2016-02-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1966600.0
2016-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1973700.0
2016-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1982700.0
2016-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1971800.0
2016-06-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1932600.0
2016-07-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1932700.0
2016-08-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1969500.0
2016-09-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1995500.0
2016-10-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2014100.0
2016-11-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2034300.0
2016-12-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2037600.0
2017-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2000400.0
2017-02-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2020300.0
2017-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2028600.0
2017-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2040800.0
2017-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2029400.0
2017-06-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2004400.0
2017-07-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1989400.0
2017-08-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2029100.0
2017-09-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2052400.0
2017-10-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2077000.0
2017-11-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2102300.0
2017-12-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2105800.0
2018-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2070200.0
2018-02-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2094200.0
2018-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2101800.0
2018-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2102200.0
2018-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2094700.0
2018-06-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2062400.0
2018-07-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2056300.0
2018-08-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2102300.0
2018-09-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2120600.0
2018-10-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2146500.0
2018-11-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2175200.0
2018-12-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2175900.0
2019-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2145900.0
2019-02-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2162300.0
2019-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2166700.0
2019-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2172900.0
2019-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2165700.0
2019-06-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2131300.0
2019-07-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2124400.0
2019-08-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2180000.0
2019-09-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2190900.0
2019-10-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2218600.0
2019-11-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2248500.0
2019-12-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2255600.0
2020-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2219700.0
2020-02-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2233400.0
2020-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2218000.0
2020-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,1981500.0
2020-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2031700.0
2020-06-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2048100.0
2020-07-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2027600.0
2020-08-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2081400.0
2020-09-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2106100.0
2020-10-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2155300.0
2020-11-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2184500.0
2020-12-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2192000.0
2021-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2161000.0
2021-02-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2182800.0
2021-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2190700.0
2021-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2197300.0
2021-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2195900.0
2021-06-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2177900.0
2021-07-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2185500.0
2021-08-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2223200.0
2021-09-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2242800.0
2021-10-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2279700.0
2021-11-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2301700.0
2021-12-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2311600.0
2022-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2277300.0
2022-02-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2307299.9999999898
2022-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2306800.0
2022-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2332100.0
2022-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2328400.0
2022-06-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2294300.0
2022-07-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2299000.0
2022-08-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2336300.0
2022-09-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2354800.0
2022-10-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2379800.0
2022-11-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2403900.0
2022-12-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2398100.0
2023-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2371500.0
2023-02-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2392700.0
2023-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2393100.0
2023-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2405300.0
2023-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2397700.0
2023-06-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2367800.0
2023-07-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2351700.0
2023-08-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2389700.0
2023-09-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2416199.999999999
2023-10-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2434900.0
2023-11-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2464500.0
2023-12-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2469900.0
2024-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2433100.0
2024-02-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2445500.0
2024-03-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2445900.0
2024-04-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2456500.0
2024-05-01,"Phoenix-Mesa-Chandler, AZ Metro Area",Total,2450000.0
2000-01-01,"Pittsburgh, PA Metro Area",Total,1115300.0
2000-02-01,"Pittsburgh, PA Metro Area",Total,1120000.0
2000-03-01,"Pittsburgh, PA Metro Area",Total,1132900.0
2000-04-01,"Pittsburgh, PA Metro Area",Total,1147500.0
2000-05-01,"Pittsburgh, PA Metro Area",Total,1156900.0
2000-06-01,"Pittsburgh, PA Metro Area",Total,1160599.999999999
2000-07-01,"Pittsburgh, PA Metro Area",Total,1151499.99999999
2000-08-01,"Pittsburgh, PA Metro Area",Total,1142300.0
2000-09-01,"Pittsburgh, PA Metro Area",Total,1157200.0
2000-10-01,"Pittsburgh, PA Metro Area",Total,1158400.0
2000-11-01,"Pittsburgh, PA Metro Area",Total,1162600.0
2000-12-01,"Pittsburgh, PA Metro Area",Total,1159899.999999999
2001-01-01,"Pittsburgh, PA Metro Area",Total,1138000.0
2001-02-01,"Pittsburgh, PA Metro Area",Total,1142699.999999999
2001-03-01,"Pittsburgh, PA Metro Area",Total,1149800.0
2001-04-01,"Pittsburgh, PA Metro Area",Total,1158299.99999999
2001-05-01,"Pittsburgh, PA Metro Area",Total,1164300.0
2001-06-01,"Pittsburgh, PA Metro Area",Total,1172300.0
2001-07-01,"Pittsburgh, PA Metro Area",Total,1154300.0
2001-08-01,"Pittsburgh, PA Metro Area",Total,1150300.0
2001-09-01,"Pittsburgh, PA Metro Area",Total,1154200.0
2001-10-01,"Pittsburgh, PA Metro Area",Total,1154100.0
2001-11-01,"Pittsburgh, PA Metro Area",Total,1156800.0
2001-12-01,"Pittsburgh, PA Metro Area",Total,1152799.999999999
2002-01-01,"Pittsburgh, PA Metro Area",Total,1123300.0
2002-02-01,"Pittsburgh, PA Metro Area",Total,1125700.0
2002-03-01,"Pittsburgh, PA Metro Area",Total,1134200.0
2002-04-01,"Pittsburgh, PA Metro Area",Total,1142500.0
2002-05-01,"Pittsburgh, PA Metro Area",Total,1153800.0
2002-06-01,"Pittsburgh, PA Metro Area",Total,1158900.0
2002-07-01,"Pittsburgh, PA Metro Area",Total,1141800.0
2002-08-01,"Pittsburgh, PA Metro Area",Total,1139600.0
2002-09-01,"Pittsburgh, PA Metro Area",Total,1146500.0
2002-10-01,"Pittsburgh, PA Metro Area",Total,1149000.0
2002-11-01,"Pittsburgh, PA Metro Area",Total,1149400.0
2002-12-01,"Pittsburgh, PA Metro Area",Total,1141400.0
2003-01-01,"Pittsburgh, PA Metro Area",Total,1118000.0
2003-02-01,"Pittsburgh, PA Metro Area",Total,1113300.0
2003-03-01,"Pittsburgh, PA Metro Area",Total,1121700.0
2003-04-01,"Pittsburgh, PA Metro Area",Total,1134400.0
2003-05-01,"Pittsburgh, PA Metro Area",Total,1141900.0
2003-06-01,"Pittsburgh, PA Metro Area",Total,1147800.0
2003-07-01,"Pittsburgh, PA Metro Area",Total,1130100.0
2003-08-01,"Pittsburgh, PA Metro Area",Total,1128300.0
2003-09-01,"Pittsburgh, PA Metro Area",Total,1137900.0
2003-10-01,"Pittsburgh, PA Metro Area",Total,1145700.0
2003-11-01,"Pittsburgh, PA Metro Area",Total,1146500.0
2003-12-01,"Pittsburgh, PA Metro Area",Total,1144000.0
2004-01-01,"Pittsburgh, PA Metro Area",Total,1110599.999999999
2004-02-01,"Pittsburgh, PA Metro Area",Total,1110200.0
2004-03-01,"Pittsburgh, PA Metro Area",Total,1122300.0
2004-04-01,"Pittsburgh, PA Metro Area",Total,1133300.0
2004-05-01,"Pittsburgh, PA Metro Area",Total,1143500.0
2004-06-01,"Pittsburgh, PA Metro Area",Total,1151800.0
2004-07-01,"Pittsburgh, PA Metro Area",Total,1134400.0
2004-08-01,"Pittsburgh, PA Metro Area",Total,1127400.0
2004-09-01,"Pittsburgh, PA Metro Area",Total,1137700.0
2004-10-01,"Pittsburgh, PA Metro Area",Total,1143200.0
2004-11-01,"Pittsburgh, PA Metro Area",Total,1145300.0
2004-12-01,"Pittsburgh, PA Metro Area",Total,1143300.0
2005-01-01,"Pittsburgh, PA Metro Area",Total,1110900.0
2005-02-01,"Pittsburgh, PA Metro Area",Total,1110800.0
2005-03-01,"Pittsburgh, PA Metro Area",Total,1118200.0
2005-04-01,"Pittsburgh, PA Metro Area",Total,1134700.0
2005-05-01,"Pittsburgh, PA Metro Area",Total,1142600.0
2005-06-01,"Pittsburgh, PA Metro Area",Total,1147700.0
2005-07-01,"Pittsburgh, PA Metro Area",Total,1133600.0
2005-08-01,"Pittsburgh, PA Metro Area",Total,1129600.0
2005-09-01,"Pittsburgh, PA Metro Area",Total,1138900.0
2005-10-01,"Pittsburgh, PA Metro Area",Total,1141000.0
2005-11-01,"Pittsburgh, PA Metro Area",Total,1144300.0
2005-12-01,"Pittsburgh, PA Metro Area",Total,1141200.0
2006-01-01,"Pittsburgh, PA Metro Area",Total,1110400.0
2006-02-01,"Pittsburgh, PA Metro Area",Total,1115100.0
2006-03-01,"Pittsburgh, PA Metro Area",Total,1124999.999999999
2006-04-01,"Pittsburgh, PA Metro Area",Total,1135800.0
2006-05-01,"Pittsburgh, PA Metro Area",Total,1145500.0
2006-06-01,"Pittsburgh, PA Metro Area",Total,1151599.999999999
2006-07-01,"Pittsburgh, PA Metro Area",Total,1136200.0
2006-08-01,"Pittsburgh, PA Metro Area",Total,1131000.0
2006-09-01,"Pittsburgh, PA Metro Area",Total,1144400.0
2006-10-01,"Pittsburgh, PA Metro Area",Total,1149200.0
2006-11-01,"Pittsburgh, PA Metro Area",Total,1151199.999999999
